Ticker,Entry,Result,PnL%,RS,ATR_Risk,FVG_Gap,BO_Strength,DaysFVGBO
AAON,2025-05-13,Loss,-6.421324927785081,24.058823529411764,1.8760593043564888,1.6902176585790205,5.109128592883372,1
AAON,2025-10-01,Win,16.689332444831283,60.56862745098039,2.1381205004164334,1.7723807260166269,0.7139870544469851,2
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-10-01,Win,16.689332444831283,60.56862745098039,2.1381205004164334,1.7723807260166269,0.7139870544469851,2
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-10-01,Win,16.689332444831283,60.56862745098039,2.1381205004164334,1.7723807260166269,1.0535222248563292,2
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-09-30,Win,11.824070467550458,60.56862745098039,1.5064065253315648,1.7723807260166269,2.444913967500373,1
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-09-30,Win,11.824070467550458,60.56862745098039,1.5064065253315648,1.7723807260166269,2.444913967500373,1
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-10-03,Loss,-5.777661741591713,66.33333333333333,1.4867894877569623,1.6185296642616684,1.696310426868819,1
AAON,2025-10-06,Loss,-8.766103993441408,68.25490196078431,2.2722481152221827,0.6929993450822698,5.18586153900813,3
AAON,2025-10-07,Loss,-6.099182590109199,68.25490196078431,1.5591773677587697,0.49630682374860646,2.293258294477596,1
AAON,2025-11-07,Loss,-13.385200610773962,74.01960784313725,2.4556765963308615,6.26138987375102,12.866313583895316,1
AAPL,2020-04-14,Win,43.9784502293884,45.19607843137255,6.680384820638028,6.914655087052989,2.5471725741020856,20
AAPL,2020-04-14,Win,32.60967707916071,45.19607843137255,4.953453126003039,1.7254482442033803,2.5471725741020856,8
AAPL,2020-04-14,Win,32.23414298728366,45.19607843137255,4.896409000211379,5.413111601233528,2.5471725741020856,7
AAPL,2020-03-26,Win,26.706417520852852,20.215686274509803,2.089075350562577,6.914655087052989,2.214839400528046,1
AAPL,2020-04-08,Win,19.410667201467966,20.215686274509803,2.2323053013147587,1.7254482442033803,1.3638662388231193,2
AAPL,2020-04-08,Win,19.005521611736057,20.215686274509803,2.185711918492017,5.413111601233528,1.1250302124120148,1
AAPL,2020-04-15,Win,13.895423569304425,43.27450980392157,2.2305839292506113,2.9548094669587055,3.9203345967045555,1
AAPL,2020-03-26,Win,26.706417520852852,20.215686274509803,2.089075350562577,6.914655087052989,2.624781339983473,1
AAPL,2020-04-08,Win,19.410667201467966,20.215686274509803,2.2323053013147587,1.7254482442033803,1.3638662388231193,2
AAPL,2020-04-08,Win,19.005521611736057,20.215686274509803,2.185711918492017,5.413111601233528,1.1250302124120148,1
AAPL,2020-04-15,Win,13.895423569304425,43.27450980392157,2.2305839292506113,2.9548094669587055,3.9203345967045555,1
AAPL,2020-04-08,Win,19.410667201467966,20.215686274509803,2.2323053013147587,1.7254482442033803,1.3638662388231193,2
AAPL,2020-04-08,Win,19.005521611736057,20.215686274509803,2.185711918492017,5.413111601233528,1.1250302124120148,1
AAPL,2020-04-15,Win,13.895423569304425,43.27450980392157,2.2305839292506113,2.9548094669587055,3.9203345967045555,1
AAPL,2020-04-08,Win,19.410667201467966,20.215686274509803,2.2323053013147587,1.7254482442033803,1.3638662388231193,2
AAPL,2020-04-08,Win,19.005521611736057,20.215686274509803,2.185711918492017,5.413111601233528,1.1250302124120148,1
AAPL,2020-04-15,Win,13.895423569304425,43.27450980392157,2.2305839292506113,2.9548094669587055,3.9203345967045555,1
